experiment,config_fingerprint,track,trial,snr_db,rsr_db,N,K,P,modulation,algorithm,metric,value,error_energy,true_energy,expected_symbol_energy,bit_errors,bit_count,status,error_type,error_message,master_seed,sigma2,alpha_b_abs,max_iter
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,5,12,12,36,3,1,16-QAM,biased_gs,detection_nmse,0.012766777365552838,0.038300332096658514,,3,,,ok,,,20260818,0.18928720334405799,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,5,12,12,36,3,1,16-QAM,em_gs,detection_nmse,0.013416389357987503,0.040249168073962512,,3,,,ok,,,20260818,0.18928720334405799,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,5,12,12,36,3,1,16-QAM,genie_zf,detection_nmse,0.0099859202761494407,0.02995776082844832,,3,,,ok,,,20260818,0.18928720334405799,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,5,12,12,36,3,1,16-QAM,cui_crlb,detection_nmse,0.012187720440933456,0.036563161322800367,,3,,,ok,,,20260818,0.18928720334405799,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,6,-5,12,36,3,1,16-QAM,biased_gs,detection_nmse,1.4387067981204984,4.3161203943614952,,3,,,ok,,,20260818,9.4868329805051381,3.9810717055349727,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,6,-5,12,36,3,1,16-QAM,em_gs,detection_nmse,0.34099263955863734,1.022977918675912,,3,,,ok,,,20260818,9.4868329805051381,3.9810717055349727,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,6,-5,12,36,3,1,16-QAM,genie_zf,detection_nmse,0.50170434103979067,1.5051130231193719,,3,,,ok,,,20260818,9.4868329805051381,3.9810717055349727,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,6,-5,12,36,3,1,16-QAM,cui_crlb,detection_nmse,0.79091210198773354,2.3727363059632007,,3,,,ok,,,20260818,9.4868329805051381,3.9810717055349727,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,6,0,12,36,3,1,16-QAM,biased_gs,detection_nmse,0.37157189200649299,1.114715676019479,,3,,,ok,,,20260818,3,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,6,0,12,36,3,1,16-QAM,em_gs,detection_nmse,0.29710051926373748,0.89130155779121245,,3,,,ok,,,20260818,3,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,6,0,12,36,3,1,16-QAM,genie_zf,detection_nmse,0.23677309989606884,0.71031929968820651,,3,,,ok,,,20260818,3,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,6,0,12,36,3,1,16-QAM,cui_crlb,detection_nmse,0.21279777892845775,0.63839333678537324,,3,,,ok,,,20260818,3,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,6,6,12,36,3,1,16-QAM,biased_gs,detection_nmse,0.069514892004379325,0.20854467601313798,,3,,,ok,,,20260818,0.75356592945287404,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,6,6,12,36,3,1,16-QAM,em_gs,detection_nmse,0.057871422037468055,0.17361426611240416,,3,,,ok,,,20260818,0.75356592945287404,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,6,6,12,36,3,1,16-QAM,genie_zf,detection_nmse,0.0051126781211857071,0.015338034363557122,,3,,,ok,,,20260818,0.75356592945287404,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,6,6,12,36,3,1,16-QAM,cui_crlb,detection_nmse,0.045629215148024066,0.1368876454440722,,3,,,ok,,,20260818,0.75356592945287404,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,6,12,12,36,3,1,16-QAM,biased_gs,detection_nmse,0.0090427069195846872,0.027128120758754062,,3,,,ok,,,20260818,0.18928720334405799,3.9810717055349727,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,6,12,12,36,3,1,16-QAM,em_gs,detection_nmse,0.007433797468697846,0.022301392406093537,,3,,,ok,,,20260818,0.18928720334405799,3.9810717055349727,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,6,12,12,36,3,1,16-QAM,genie_zf,detection_nmse,0.0048970320147572865,0.014691096044271859,,3,,,ok,,,20260818,0.18928720334405799,3.9810717055349727,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,6,12,12,36,3,1,16-QAM,cui_crlb,detection_nmse,0.011081327157647205,0.033243981472941615,,3,,,ok,,,20260818,0.18928720334405799,3.9810717055349727,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,7,-5,12,36,3,1,16-QAM,biased_gs,detection_nmse,1.0694196605911992,3.2082589817735974,,3,,,ok,,,20260818,9.4868329805051381,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,7,-5,12,36,3,1,16-QAM,em_gs,detection_nmse,0.80014173667240807,2.4004252100172243,,3,,,ok,,,20260818,9.4868329805051381,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,7,-5,12,36,3,1,16-QAM,genie_zf,detection_nmse,0.08411704727779272,0.25235114183337815,,3,,,ok,,,20260818,9.4868329805051381,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,7,-5,12,36,3,1,16-QAM,cui_crlb,detection_nmse,0.80109244811562608,2.4032773443468782,,3,,,ok,,,20260818,9.4868329805051381,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,7,0,12,36,3,1,16-QAM,biased_gs,detection_nmse,0.91016181885699809,2.7304854565709942,,3,,,ok,,,20260818,3,3.9810717055349727,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,7,0,12,36,3,1,16-QAM,em_gs,detection_nmse,0.59144682926927639,1.774340487807829,,3,,,ok,,,20260818,3,3.9810717055349727,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,7,0,12,36,3,1,16-QAM,genie_zf,detection_nmse,0.11707098565372247,0.35121295696116739,,3,,,ok,,,20260818,3,3.9810717055349727,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,7,0,12,36,3,1,16-QAM,cui_crlb,detection_nmse,0.21299668962222482,0.63899006886667442,,3,,,ok,,,20260818,3,3.9810717055349727,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,7,6,12,36,3,1,16-QAM,biased_gs,detection_nmse,0.11445917695798051,0.34337753087394152,,3,,,ok,,,20260818,0.75356592945287404,3.9810717055349718,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,7,6,12,36,3,1,16-QAM,em_gs,detection_nmse,0.13026255368007281,0.39078766104021839,,3,,,ok,,,20260818,0.75356592945287404,3.9810717055349718,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,7,6,12,36,3,1,16-QAM,genie_zf,detection_nmse,0.01354555554167472,0.040636666625024159,,3,,,ok,,,20260818,0.75356592945287404,3.9810717055349718,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,7,6,12,36,3,1,16-QAM,cui_crlb,detection_nmse,0.045010334397107755,0.13503100319132327,,3,,,ok,,,20260818,0.75356592945287404,3.9810717055349718,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,7,12,12,36,3,1,16-QAM,biased_gs,detection_nmse,0.0080117505120014549,0.024035251536004363,,3,,,ok,,,20260818,0.18928720334405799,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,7,12,12,36,3,1,16-QAM,em_gs,detection_nmse,0.0068900710996856991,0.020670213299057098,,3,,,ok,,,20260818,0.18928720334405799,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,7,12,12,36,3,1,16-QAM,genie_zf,detection_nmse,0.0035042272351313041,0.010512681705393913,,3,,,ok,,,20260818,0.18928720334405799,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,7,12,12,36,3,1,16-QAM,cui_crlb,detection_nmse,0.012473138658108104,0.037419415974324313,,3,,,ok,,,20260818,0.18928720334405799,3.9810717055349722,50
