experiment,config_fingerprint,track,trial,snr_db,rsr_db,N,K,P,modulation,algorithm,metric,value,error_energy,true_energy,expected_symbol_energy,bit_errors,bit_count,status,error_type,error_message,master_seed,sigma2,alpha_b_abs,max_iter
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,11,36,3,1,16-QAM,genie_zf,detection_nmse,0.045228714657809171,0.13568614397342751,,3,,,ok,,,20260818,1.503561700881817,3.548133892335755,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,11,36,3,1,16-QAM,cui_crlb,detection_nmse,0.091546351693838568,0.2746390550815157,,3,,,ok,,,20260818,1.503561700881817,3.548133892335755,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,12,36,3,1,16-QAM,biased_gs,detection_nmse,0.11605167076254963,0.34815501228764889,,3,,,ok,,,20260818,1.503561700881817,3.9810717055349722,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,12,36,3,1,16-QAM,em_gs,detection_nmse,0.12717163592842409,0.38151490778527225,,3,,,ok,,,20260818,1.503561700881817,3.9810717055349722,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,12,36,3,1,16-QAM,genie_zf,detection_nmse,0.051263593954750442,0.15379078186425132,,3,,,ok,,,20260818,1.503561700881817,3.9810717055349722,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,12,36,3,1,16-QAM,cui_crlb,detection_nmse,0.094604581087575079,0.28381374326272524,,3,,,ok,,,20260818,1.503561700881817,3.9810717055349722,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,13,36,3,1,16-QAM,biased_gs,detection_nmse,0.1247069117701229,0.37412073531036871,,3,,,ok,,,20260818,1.503561700881817,4.4668359215096318,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,13,36,3,1,16-QAM,em_gs,detection_nmse,0.11459695233979271,0.34379085701937812,,3,,,ok,,,20260818,1.503561700881817,4.4668359215096318,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,13,36,3,1,16-QAM,genie_zf,detection_nmse,0.035727283106857362,0.10718184932057209,,3,,,ok,,,20260818,1.503561700881817,4.4668359215096318,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,13,36,3,1,16-QAM,cui_crlb,detection_nmse,0.093031077305256935,0.27909323191577079,,3,,,ok,,,20260818,1.503561700881817,4.4668359215096318,50
