algorithm,snr_db,rsr_db,n_ok,n_failed,nmse_linear,nmse_db,se_linear,se_db,nmse_db_ci95_low,nmse_db_ci95_high,total_error_energy,total_expected_symbol_energy
genie_zf,2.0,12.0,2000,0,0.05580118437491378,-12.533565831048797,0.0007448423210933548,0.05797025879692251,-12.647185450465232,-12.419946211632363,334.8071062494827,6000.0
genie_zf,3.0,12.0,2000,0,0.043599701707532794,-13.605164819978281,0.0005734038077311296,0.05711647094982718,-13.717111045963971,-13.49321859399259,261.59821024519675,6000.0
genie_zf,4.0,12.0,2000,0,0.034676134184246296,-14.599693251529018,0.0004535643673044419,0.05680578488410307,-14.71103054401539,-14.488355959042647,208.0568051054778,6000.0
genie_zf,5.0,12.0,2000,0,0.028573774093632303,-15.440323931563583,0.00038353968335024316,0.058294423244233326,-15.554578901621815,-15.326068961505351,171.44264456179383,6000.0
genie_zf,6.0,12.0,2000,0,0.0225867787173795,-16.461457029008976,0.0003036780970075289,0.05839067334722242,-16.575900645802573,-16.34701341221538,135.520672304277,6000.0
genie_zf,7.0,12.0,2000,0,0.01756059263524909,-17.554608316032983,0.0002449067019402098,0.06056835976039873,-17.67332011976603,-17.435896512299937,105.36355581149454,6000.0
genie_zf,8.0,12.0,2000,0,0.014049310279887076,-18.523449959718302,0.00018823919792304388,0.05818879596737691,-18.63749790411811,-18.409402015318495,84.29586167932246,6000.0
genie_zf,9.0,12.0,2000,0,0.011033027205619512,-19.573053109217046,0.00014373148742373464,0.056577211947851404,-19.683942406980524,-19.462163811453568,66.19816323371707,6000.0
genie_zf,10.0,12.0,2000,0,0.008728172004017086,-20.59076703796957,0.0001173143173341988,0.058373002552012714,-20.70517602064098,-20.47635805529816,52.369032024102516,6000.0
genie_zf,11.0,12.0,2000,0,0.006937601957411611,-21.587906212795914,9.136812463211342e-05,0.05719652495655735,-21.700009341751613,-21.475803083840216,41.625611744469666,6000.0
genie_zf,12.0,12.0,2000,0,0.005741151925009059,-22.41000960479517,7.780250785841718e-05,0.05885439069110098,-22.525362090881778,-22.294657118708564,34.44691155005435,6000.0
